,Unnamed: 0,Unnamed: 0.1,postcode,age_0_14,age_15_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85_plus,tot_P,both_par_os,both_par_aus,f_only_os,m_only_os,born_aus,born_os,diversity,suburb,lat,lon,diversity_std,age_diversity_std
108,108,108,3049,1590,1311,1213,1163,1424,1328,799,342,92,9262,0.438945794,0.43756473700000004,0.074346875,0.049142594000000005,0.745215587,0.254784413,11051.50207,ATTWOOD,-37.667515,144.88529,0.052157494000000006,0.9786968628794832
109,109,109,3049,1590,1311,1213,1163,1424,1328,799,342,92,9262,0.438945794,0.43756473700000004,0.074346875,0.049142594000000005,0.745215587,0.254784413,11051.50207,CALDER PARK,-37.700648,144.755896,0.052157494000000006,0.9786968628794832
110,110,110,3049,1590,1311,1213,1163,1424,1328,799,342,92,9262,0.438945794,0.43756473700000004,0.074346875,0.049142594000000005,0.745215587,0.254784413,11051.50207,WESTMEADOWS,-37.673551,144.90086000000005,0.052157494000000006,0.9786968628794832
111,111,111,3050,18,15,23,23,3,3,18,6,3,117,0.611111111,0.38888888899999996,0.0,0.0,0.596491228,0.403508772,116.83333329999999,ROYAL MELBOURNE HOSPITAL,-37.798631,144.955627,0.000551394,0.9501544291058326
112,112,112,3051,1568,3997,4215,1894,1269,939,618,336,104,14940,0.621169278,0.278486817,0.056247612,0.044096292999999995,0.47597148799999994,0.524028512,34187.01402,NORTH MELBOURNE,-37.905996,145.056254,0.161345396,0.9018837535888955
113,113,113,3052,415,1554,1568,518,397,372,313,246,324,5694,0.535016287,0.345887622,0.06107491900000001,0.058021172999999995,0.541245451,0.458754549,11346.78369,MELBOURNE UNIVERSITY,-37.796152,144.961351,0.053551074000000004,0.9174563434970695
114,114,114,3052,415,1554,1568,518,397,372,313,246,324,5694,0.535016287,0.345887622,0.06107491900000001,0.058021172999999995,0.541245451,0.458754549,11346.78369,PARKVILLE,-37.788531,144.947731,0.053551074000000004,0.9174563434970695
115,115,115,3053,1098,8420,4692,1455,979,798,583,339,172,18535,0.7654328359999999,0.165552239,0.036298507,0.032716418,0.302106331,0.697893669,58482.39982000001,CARLTON SOUTH,-37.778987,145.0026,0.276007315,0.7727210058223807
116,116,116,3053,1098,8420,4692,1455,979,798,583,339,172,18535,0.7654328359999999,0.165552239,0.036298507,0.032716418,0.302106331,0.697893669,58482.39982000001,CARLTON,-37.784337,144.96974699999996,0.276007315,0.7727210058223807
117,117,117,3054,930,1213,2304,1151,903,790,706,303,135,8428,0.342835327,0.48523797399999996,0.101934334,0.069992364,0.739712065,0.260287935,10216.2864,PRINCES HILL,-37.780995000000004,144.96279199999995,0.048215699,0.9522780870813358
118,118,118,3054,930,1213,2304,1151,903,790,706,303,135,8428,0.342835327,0.48523797399999996,0.101934334,0.069992364,0.739712065,0.260287935,10216.2864,CARLTON NORTH,-37.784337,144.96974699999996,0.048215699,0.9522780870813358
119,119,119,3055,1906,1817,3572,2282,1639,1235,805,598,290,14159,0.467432371,0.402750491,0.07495844,0.054858697000000005,0.660711582,0.339288418,22411.597019999997,MOONEE VALE,-37.763919,144.940314,0.10577139,0.9575619372904527
120,120,120,3055,1906,1817,3572,2282,1639,1235,805,598,290,14159,0.467432371,0.402750491,0.07495844,0.054858697000000005,0.660711582,0.339288418,22411.597019999997,BRUNSWICK WEST,-37.762489,144.961176,0.10577139,0.9575619372904527
121,121,121,3055,1906,1817,3572,2282,1639,1235,805,598,290,14159,0.467432371,0.402750491,0.07495844,0.054858697000000005,0.660711582,0.339288418,22411.597019999997,MORELAND WEST,-37.713902000000004,144.937112,0.10577139,0.9575619372904527
122,122,122,3055,1906,1817,3572,2282,1639,1235,805,598,290,14159,0.467432371,0.402750491,0.07495844,0.054858697000000005,0.660711582,0.339288418,22411.597019999997,BRUNSWICK SOUTH,-37.772048999999996,144.944635,0.10577139,0.9575619372904527
123,123,123,3056,2605,3471,7287,4136,2507,1901,1248,940,377,24473,0.44577733,0.4023466570000001,0.085810604,0.066065409,0.658752798,0.341247202,38881.56515,BRUNSWICK,-37.764829,144.943778,0.18350129999999998,0.9321847983500438
124,124,124,3056,2605,3471,7287,4136,2507,1901,1248,940,377,24473,0.44577733,0.4023466570000001,0.085810604,0.066065409,0.658752798,0.341247202,38881.56515,BRUNSWICK LOWER,-37.759716999999995,144.95137,0.18350129999999998,0.9321847983500438
125,125,125,3056,2605,3471,7287,4136,2507,1901,1248,940,377,24473,0.44577733,0.4023466570000001,0.085810604,0.066065409,0.658752798,0.341247202,38881.56515,BRUNSWICK NORTH,-37.760071,144.97229099999996,0.18350129999999998,0.9321847983500438
126,126,126,3057,1201,1509,3835,2043,1125,750,514,391,135,11504,0.444682836,0.3995335820000001,0.090671642,0.06511194,0.660704304,0.33929569600000004,18211.56772,BRUNSWICK EAST,-37.76491,144.979567,0.085949378,0.9070621113856905
127,127,127,3058,5591,3962,6563,5511,4379,3147,2068,1700,855,33778,0.502793649,0.355661479,0.085514063,0.056030809,0.649659864,0.350340136,55621.7207,MORELAND,-37.74831500000001,144.961827,0.262506358,0.9753499463538917
128,128,128,3058,5591,3962,6563,5511,4379,3147,2068,1700,855,33778,0.502793649,0.355661479,0.085514063,0.056030809,0.649659864,0.350340136,55621.7207,MERLYNSTON,-37.720932,144.96131,0.262506358,0.9753499463538917
129,129,129,3058,5591,3962,6563,5511,4379,3147,2068,1700,855,33778,0.502793649,0.355661479,0.085514063,0.056030809,0.649659864,0.350340136,55621.7207,COBURG NORTH,-37.730841999999996,144.971699,0.262506358,0.9753499463538917
130,130,130,3058,5591,3962,6563,5511,4379,3147,2068,1700,855,33778,0.502793649,0.355661479,0.085514063,0.056030809,0.649659864,0.350340136,55621.7207,COBURG,-37.743188,144.96627900000001,0.262506358,0.9753499463538917
131,131,131,3058,5591,3962,6563,5511,4379,3147,2068,1700,855,33778,0.502793649,0.355661479,0.085514063,0.056030809,0.649659864,0.350340136,55621.7207,BATMAN,-37.733523999999996,144.962837,0.262506358,0.9753499463538917
132,132,132,3059,3059,2507,2175,1960,2499,1885,966,354,71,15466,0.583199141,0.289922169,0.081320451,0.045558239,0.678113615,0.321886385,23856.939919999997,GREENVALE,-37.64298400000001,144.88872,0.11259267699999999,0.9637380994038033
133,133,133,3060,3021,1667,2386,1875,1465,1153,860,1087,522,14043,0.741778976,0.16180207900000002,0.060223335,0.03619561,0.486895704,0.513104296,33382.36997,FAWKNER NORTH,-37.705055,144.944577,0.157547883,0.9781033962687157
134,134,134,3060,3021,1667,2386,1875,1465,1153,860,1087,522,14043,0.741778976,0.16180207900000002,0.060223335,0.03619561,0.486895704,0.513104296,33382.36997,FAWKNER,-37.759823,144.89571,0.157547883,0.9781033962687157
135,135,135,3060,3021,1667,2386,1875,1465,1153,860,1087,522,14043,0.741778976,0.16180207900000002,0.060223335,0.03619561,0.486895704,0.513104296,33382.36997,FAWKNER EAST,-37.709159,144.950411,0.157547883,0.9781033962687157
136,136,136,3061,1021,688,729,607,606,482,527,315,85,5056,0.811464968,0.095541401,0.061995754000000014,0.030997877000000007,0.465,0.535,12307.573890000001,CAMPBELLFIELD,-37.643746,144.951369,0.058085517,0.9824940915539113
137,137,137,3063,107,75,45,85,105,63,53,20,4,573,0.33643122700000005,0.563197026,0.057620818,0.04275092900000002,0.819734345,0.180265655,476.1598513,OAKLANDS JUNCTION,-37.629826,144.839244,0.002247233,0.9683302149008405
138,138,138,3063,107,75,45,85,105,63,53,20,4,573,0.33643122700000005,0.563197026,0.057620818,0.04275092900000002,0.819734345,0.180265655,476.1598513,YUROKE,-37.589589000000004,144.87940600000005,0.002247233,0.9683302149008405
139,139,139,3064,19601,11080,13508,11688,9541,5775,2835,1095,328,75457,0.6824491509999999,0.225232404,0.057580205,0.03473824,0.5427994279999999,0.457200572,162962.1858,ROXBURGH PARK,-37.636795,144.932604,0.769099001,0.9334447184174481
140,140,140,3064,19601,11080,13508,11688,9541,5775,2835,1095,328,75457,0.6824491509999999,0.225232404,0.057580205,0.03473824,0.5427994279999999,0.457200572,162962.1858,KALKALLO,-37.529371999999995,144.94710600000005,0.769099001,0.9334447184174481
141,141,141,3064,19601,11080,13508,11688,9541,5775,2835,1095,328,75457,0.6824491509999999,0.225232404,0.057580205,0.03473824,0.5427994279999999,0.457200572,162962.1858,CRAIGIEBURN,-37.598975,144.94128700000005,0.769099001,0.9334447184174481
142,142,142,3064,19601,11080,13508,11688,9541,5775,2835,1095,328,75457,0.6824491509999999,0.225232404,0.057580205,0.03473824,0.5427994279999999,0.457200572,162962.1858,MICKLEHAM,-37.560864,144.879078,0.769099001,0.9334447184174481
143,143,143,3064,19601,11080,13508,11688,9541,5775,2835,1095,328,75457,0.6824491509999999,0.225232404,0.057580205,0.03473824,0.5427994279999999,0.457200572,162962.1858,DONNYBROOK,-37.542028,144.963579,0.769099001,0.9334447184174481
144,144,144,3065,1200,1172,3139,1726,1233,941,576,325,141,10445,0.475497874,0.38543298299999995,0.075296487,0.063772656,0.625281405,0.374718595,16646.6351,FITZROY,-37.800917,144.979165,0.078563689,0.9323807398302557
145,145,145,3066,977,998,2972,1457,895,627,323,182,69,8513,0.504061738,0.367181154,0.076225291,0.052531817,0.6003540310000001,0.399645969,14676.70532,COLLINGWOOD NORTH,-37.789805,144.990796,0.069266618,0.8944711269479435
146,146,146,3066,977,998,2972,1457,895,627,323,182,69,8513,0.504061738,0.367181154,0.076225291,0.052531817,0.6003540310000001,0.399645969,14676.70532,COLLINGWOOD,-37.800366,144.984149,0.069266618,0.8944711269479435
147,147,147,3067,649,973,3183,1289,788,616,419,184,104,8197,0.468455109,0.40940954399999996,0.069830143,0.052305204,0.6114649679999999,0.388535032,14336.588569999998,ABBOTSFORD,-37.801781,144.998752,0.067661439,0.8719193622107063
148,148,148,3068,2626,1768,4456,3175,2335,1978,1384,706,229,18662,0.33042969899999997,0.498450745,0.098099971,0.073019585,0.748484495,0.251515505,21576.24797,CLIFTON HILL,-37.788118,144.992067,0.101828965,0.960546570151263
149,149,149,3068,2626,1768,4456,3175,2335,1978,1384,706,229,18662,0.33042969899999997,0.498450745,0.098099971,0.073019585,0.748484495,0.251515505,21576.24797,FITZROY NORTH,-37.7834,144.98468799999995,0.101828965,0.960546570151263
150,150,150,3070,4010,2576,5045,4135,3523,2239,1425,1093,510,24561,0.36660696299999995,0.4734175,0.09658817900000001,0.063387357,0.737223727,0.262776273,30081.339780000002,NORTHCOTE,-37.769857,144.995276,0.14196869199999998,0.9685697104756525
151,151,151,3070,4010,2576,5045,4135,3523,2239,1425,1093,510,24561,0.36660696299999995,0.4734175,0.09658817900000001,0.063387357,0.737223727,0.262776273,30081.339780000002,NORTHCOTE SOUTH,-37.779039000000004,145.006746,0.14196869199999998,0.9685697104756525
152,152,152,3071,2978,1926,3828,3421,2436,1584,998,938,439,18568,0.43463143299999996,0.41481223899999997,0.090577191,0.059979138,0.6996122909999999,0.300387709,25956.529730000002,THORNBURY,-37.75504,144.99858899999995,0.12250167699999999,0.9674603014359971
153,153,153,3072,5255,3975,6366,5466,4429,3129,2008,1560,668,32851,0.526630345,0.352451709,0.074558362,0.046359584,0.627194719,0.372805281,56481.76127,PRESTON SOUTH,-37.743356,145.009123,0.266565314,0.9738096093595529
154,154,154,3072,5255,3975,6366,5466,4429,3129,2008,1560,668,32851,0.526630345,0.352451709,0.074558362,0.046359584,0.627194719,0.372805281,56481.76127,PRESTON WEST,-37.736855,145.003005,0.266565314,0.9738096093595529
155,155,155,3072,5255,3975,6366,5466,4429,3129,2008,1560,668,32851,0.526630345,0.352451709,0.074558362,0.046359584,0.627194719,0.372805281,56481.76127,PRESTON LOWER,-37.743606,145.019624,0.266565314,0.9738096093595529
156,156,156,3072,5255,3975,6366,5466,4429,3129,2008,1560,668,32851,0.526630345,0.352451709,0.074558362,0.046359584,0.627194719,0.372805281,56481.76127,NORTHLAND CENTRE,-37.742047,145.027716,0.266565314,0.9738096093595529
157,157,157,3072,5255,3975,6366,5466,4429,3129,2008,1560,668,32851,0.526630345,0.352451709,0.074558362,0.046359584,0.627194719,0.372805281,56481.76127,PRESTON,-37.738735999999996,145.00051499999995,0.266565314,0.9738096093595529
158,158,158,3073,8212,5545,9561,7346,6040,4804,3871,3326,1760,50474,0.590083107,0.305494553,0.064354304,0.040068036,0.586483391,0.413516609,95666.92688,RESERVOIR,-37.716896999999996,145.00698500000001,0.45149945399999997,0.9855799195532694
159,159,159,3073,8212,5545,9561,7346,6040,4804,3871,3326,1760,50474,0.590083107,0.305494553,0.064354304,0.040068036,0.586483391,0.413516609,95666.92688,RESERVOIR NORTH,-37.723105,145.018195,0.45149945399999997,0.9855799195532694
160,160,160,3073,8212,5545,9561,7346,6040,4804,3871,3326,1760,50474,0.590083107,0.305494553,0.064354304,0.040068036,0.586483391,0.413516609,95666.92688,KEON PARK,-37.694672,145.011907,0.45149945399999997,0.9855799195532694
161,161,161,3073,8212,5545,9561,7346,6040,4804,3871,3326,1760,50474,0.590083107,0.305494553,0.064354304,0.040068036,0.586483391,0.413516609,95666.92688,RESERVOIR SOUTH,-37.714796,144.944655,0.45149945399999997,0.9855799195532694
162,162,162,3073,8212,5545,9561,7346,6040,4804,3871,3326,1760,50474,0.590083107,0.305494553,0.064354304,0.040068036,0.586483391,0.413516609,95666.92688,RESERVOIR EAST,-37.722243,145.011124,0.45149945399999997,0.9855799195532694
163,163,163,3074,3363,2457,3320,2523,2360,2376,2248,1484,381,20523,0.787652786,0.141340377,0.044126787,0.02688005,0.4450564,0.5549436,52397.46947,THOMASTOWN,-37.680338,145.01428700000002,0.247289525,0.9906045776445033
164,164,164,3075,4146,2728,3677,3114,2628,2246,2136,1526,380,22594,0.755535622,0.158018979,0.054341155,0.032104244,0.482384435,0.517615565,54142.39627000001,LALOR,-37.665857,145.017194,0.255524696,0.98475915922571
165,165,165,3075,4146,2728,3677,3114,2628,2246,2136,1526,380,22594,0.755535622,0.158018979,0.054341155,0.032104244,0.482384435,0.517615565,54142.39627000001,LALOR PLAZA,-37.673140999999994,145.016634,0.255524696,0.98475915922571
166,166,166,3076,7177,4089,5850,5044,3952,3142,1854,896,396,32395,0.6323143529999999,0.269581475,0.059006822,0.03909735,0.579681012,0.42031898799999995,63777.0441,EPPING,-37.638363,145.009493,0.300995355,0.9584619149522249
167,167,167,3078,1808,1545,2121,1727,1770,1281,741,445,193,11638,0.341568699,0.498163115,0.093772961,0.066495224,0.7546962340000001,0.245303766,13386.26511,FAIRFIELD,-37.776946,145.018479,0.063176393,0.9750355427109928
168,168,168,3078,1808,1545,2121,1727,1770,1281,741,445,193,11638,0.341568699,0.498163115,0.093772961,0.066495224,0.7546962340000001,0.245303766,13386.26511,ALPHINGTON,-37.780767,145.03116,0.063176393,0.9750355427109928
169,169,169,3079,2678,1997,2069,2118,2413,2085,1419,749,447,15988,0.3812100020000001,0.482087484,0.079633173,0.057069340999999996,0.741348743,0.25865125699999997,19696.348680000006,IVANHOE NORTH,-37.723105,145.018195,0.09295679300000001,0.987871943264906
170,170,170,3079,2678,1997,2069,2118,2413,2085,1419,749,447,15988,0.3812100020000001,0.482087484,0.079633173,0.057069340999999996,0.741348743,0.25865125699999997,19696.348680000006,IVANHOE EAST,-37.77283,145.059401,0.09295679300000001,0.987871943264906
171,171,171,3079,2678,1997,2069,2118,2413,2085,1419,749,447,15988,0.3812100020000001,0.482087484,0.079633173,0.057069340999999996,0.741348743,0.25865125699999997,19696.348680000006,IVANHOE,-37.76964,145.041425,0.09295679300000001,0.987871943264906
172,172,172,3081,2388,1701,2510,1899,1666,1445,949,535,337,13424,0.488368229,0.39597873,0.06862745099999999,0.04702559,0.6575399120000001,0.342460088,20701.638580000006,BELLFIELD,-37.751819,145.045449,0.09770125199999999,0.9769994484800214
173,173,173,3081,2388,1701,2510,1899,1666,1445,949,535,337,13424,0.488368229,0.39597873,0.06862745099999999,0.04702559,0.6575399120000001,0.342460088,20701.638580000006,HEIDELBERG WEST,-37.74944,145.0414,0.09770125199999999,0.9769994484800214
174,174,174,3081,2388,1701,2510,1899,1666,1445,949,535,337,13424,0.488368229,0.39597873,0.06862745099999999,0.04702559,0.6575399120000001,0.342460088,20701.638580000006,HEIDELBERG HEIGHTS,-37.742268,145.048873,0.09770125199999999,0.9769994484800214
175,175,175,3082,5061,4443,4366,3610,4600,4146,2124,1006,342,29710,0.5671525620000001,0.322353524,0.067824795,0.04266912,0.638583856,0.361416144,50686.8672,MILL PARK,-37.667957,145.060693,0.239216348,0.9757105785522725
176,176,176,3083,4636,5740,5550,3785,3700,3083,2684,1687,649,31526,0.6003442689999999,0.311900905,0.052889159000000005,0.034865667999999995,0.55663267,0.44336733,65861.93267000001,KINGSBURY,-37.714064,145.035103,0.310834973,0.9805408639510635
177,177,177,3083,4636,5740,5550,3785,3700,3083,2684,1687,649,31526,0.6003442689999999,0.311900905,0.052889159000000005,0.034865667999999995,0.55663267,0.44336733,65861.93267000001,BUNDOORA,-37.70132,145.071967,0.310834973,0.9805408639510635
178,178,178,3083,4636,5740,5550,3785,3700,3083,2684,1687,649,31526,0.6003442689999999,0.311900905,0.052889159000000005,0.034865667999999995,0.55663267,0.44336733,65861.93267000001,LA TROBE UNIVERSITY,-37.721328,145.04701200000005,0.310834973,0.9805408639510635
179,179,179,3084,4795,2808,2978,3611,3427,2933,2443,1658,872,25517,0.387835671,0.481062631,0.080355307,0.050746390999999995,0.727732752,0.272267248,33091.360160000004,BANYULE,-37.744219,145.08793,0.156174464,0.9906115045909325
180,180,180,3084,4795,2808,2978,3611,3427,2933,2443,1658,872,25517,0.387835671,0.481062631,0.080355307,0.050746390999999995,0.727732752,0.272267248,33091.360160000004,VIEWBANK,-37.739262,145.096424,0.156174464,0.9906115045909325
181,181,181,3084,4795,2808,2978,3611,3427,2933,2443,1658,872,25517,0.387835671,0.481062631,0.080355307,0.050746390999999995,0.727732752,0.272267248,33091.360160000004,HEIDELBERG,-37.756341,145.06714499999995,0.156174464,0.9906115045909325
182,182,182,3084,4795,2808,2978,3611,3427,2933,2443,1658,872,25517,0.387835671,0.481062631,0.080355307,0.050746390999999995,0.727732752,0.272267248,33091.360160000004,ROSANNA,-37.742893,145.065044,0.156174464,0.9906115045909325
183,183,183,3084,4795,2808,2978,3611,3427,2933,2443,1658,872,25517,0.387835671,0.481062631,0.080355307,0.050746390999999995,0.727732752,0.272267248,33091.360160000004,EAGLEMONT,-37.762519,145.068208,0.156174464,0.9906115045909325
184,184,184,3085,2643,1684,1842,2141,1872,1462,1111,706,420,13886,0.35579555799999996,0.512853666,0.07879525400000001,0.052555522,0.7485375670000001,0.251462433,16551.26441,MACLEOD WEST,-37.736354,145.03851799999995,0.078113587,0.9841060419682748
185,185,185,3085,2643,1684,1842,2141,1872,1462,1111,706,420,13886,0.35579555799999996,0.512853666,0.07879525400000001,0.052555522,0.7485375670000001,0.251462433,16551.26441,YALLAMBIE,-37.727482,145.10230900000005,0.078113587,0.9841060419682748
186,186,186,3085,2643,1684,1842,2141,1872,1462,1111,706,420,13886,0.35579555799999996,0.512853666,0.07879525400000001,0.052555522,0.7485375670000001,0.251462433,16551.26441,MACLEOD,-37.726038,145.068457,0.078113587,0.9841060419682748
187,187,187,3086,25,775,67,27,4,0,0,0,0,910,0.322660099,0.568965517,0.057881773,0.050492611,0.6824242420000001,0.317575758,1311.130542,LA TROBE UNIVERSITY,-37.721328,145.04701200000005,0.006187872,0.13582061816864704
188,188,188,3087,1659,987,1232,1429,1124,1007,840,562,193,9031,0.310516562,0.557099838,0.080843178,0.051540422,0.7847663009999999,0.21523369899999997,9326.130125,WATSONIA NORTH,-37.698352,145.084586,0.044014612,0.9859991764494918
189,189,189,3087,1659,987,1232,1429,1124,1007,840,562,193,9031,0.310516562,0.557099838,0.080843178,0.051540422,0.7847663009999999,0.21523369899999997,9326.130125,WATSONIA,-37.712531,145.082098,0.044014612,0.9859991764494918
190,190,190,3088,5077,2974,3359,3851,3655,3503,2634,1272,570,26892,0.295665695,0.570301263,0.079883382,0.05414966,0.801852785,0.198147215,25561.08805,SAINT HELENA,-37.690585,145.130847,0.12063539300000001,0.9839381153611545
191,191,191,3088,5077,2974,3359,3851,3655,3503,2634,1272,570,26892,0.295665695,0.570301263,0.079883382,0.05414966,0.801852785,0.198147215,25561.08805,GREENSBOROUGH,-37.704622,145.103024,0.12063539300000001,0.9839381153611545
192,192,192,3088,5077,2974,3359,3851,3655,3503,2634,1272,570,26892,0.295665695,0.570301263,0.079883382,0.05414966,0.801852785,0.198147215,25561.08805,BRIAR HILL,-37.709483,145.120135,0.12063539300000001,0.9839381153611545
193,193,193,3089,2349,1777,1325,1607,1953,1524,819,292,103,11733,0.22254745399999998,0.639879368,0.083643782,0.053929395,0.853006092,0.146993908,8325.874002,DIAMOND CREEK,-37.642629,145.217595,0.03929391,0.9667099315614225
194,194,194,3090,471,405,186,287,456,285,185,71,10,2364,0.27991170000000004,0.571743929,0.07593819,0.072406181,0.86523266,0.13476734,1536.062252,PLENTY,-37.671565,145.124024,0.007249436,0.9593378566115578
